,match_id,point_id,time,video_file_number,video_time,code,team,player_number,player_name,player_id,skill,skill_type,evaluation_code,evaluation,attack_code,attack_description,set_code,set_description,set_type,start_zone,end_zone,end_subzone,end_cone,skill_subtype,num_players,num_players_numeric,special_code,timeout,end_of_set,substitution,point,home_team_score,visiting_team_score,home_setter_position,visiting_setter_position,custom_code,file_line_number,home_p1,home_p2,home_p3,home_p4,home_p5,home_p6,visiting_p1,visiting_p2,visiting_p3,visiting_p4,visiting_p5,visiting_p6,start_coordinate,mid_coordinate,end_coordinate,point_phase,attack_phase,start_coordinate_x,start_coordinate_y,mid_coordinate_x,mid_coordinate_y,end_coordinate_x,end_coordinate_y,home_player_id1,home_player_id2,home_player_id3,home_player_id4,home_player_id5,home_player_id6,visiting_player_id1,visiting_player_id2,visiting_player_id3,visiting_player_id4,visiting_player_id5,visiting_player_id6,set_number,team_touch_id,home_team,visiting_team,home_team_id,visiting_team_id,team_id,point_won_by,winning_attack,serving_team,phase,home_score_start_of_point,visiting_score_start_of_point
1040723,ec0a63c2502ea5ee6d43d135e229f790,1,,1,1102,*10SM+~~~77A~~~+1,University of Texas at Austin,10.0,Zoe Fleck,-367844.0,Serve,Jump-float serve,+,"Positive, opponent some attack",,,,,,7.0,7.0,A,,,,,,False,False,False,False,1,1,5.0,1.0,+1,131,28.0,15.0,6.0,7.0,9.0,2.0,2.0,6.0,18.0,14.0,5.0,12.0,234.0,,7478.0,,,1.38125,-0.0555555555555555,,,3.03125,5.27777777777778,-388192,-281692,-367843,-392246,-336361,-381656,-389097,-335276,-367661,-224113,-384568,-307564,1,8,University of Texas at Austin,Iowa State University,126,119,126.0,Iowa State University,False,University of Texas at Austin,Serve,1,0
1040724,ec0a63c2502ea5ee6d43d135e229f790,1,,1,1103,a05RM-~~~57AM~~-1B,Iowa State University,5.0,Maya Duckworth,-384568.0,Reception,Jump-float serve reception,-,"Negative, limited attack",,,,,,5.0,7.0,A,,Middle line,,,,False,False,False,False,1,1,5.0,1.0,-1B,132,28.0,15.0,6.0,7.0,9.0,2.0,2.0,6.0,18.0,14.0,5.0,12.0,234.0,,7478.0,,,1.38125,-0.0555555555555555,,,3.03125,5.27777777777778,-388192,-281692,-367843,-392246,-336361,-381656,-389097,-335276,-367661,-224113,-384568,-307564,1,9,University of Texas at Austin,Iowa State University,126,119,119.0,Iowa State University,False,University of Texas at Austin,Reception,1,0
1040725,ec0a63c2502ea5ee6d43d135e229f790,1,,1,1104,a02EH#~~~~9C~~~-1,Iowa State University,2.0,Morgan Brandt,-389097.0,Set,High ball set,#,Perfect,,,,,,,9.0,C,,,,,,False,False,False,False,1,1,5.0,1.0,-1,133,28.0,15.0,6.0,7.0,9.0,2.0,2.0,6.0,18.0,14.0,5.0,12.0,3277.0,,,,,2.99375,2.16666666666667,,,,,-388192,-281692,-367843,-392246,-336361,-381656,-389097,-335276,-367661,-224113,-384568,-307564,1,9,University of Texas at Austin,Iowa State University,126,119,119.0,Iowa State University,False,University of Texas at Austin,Reception,1,0
1040726,ec0a63c2502ea5ee6d43d135e229f790,1,,1,1106,a06AH-V6~25BT2~-1F,Iowa State University,6.0,Solei Thomas,-335276.0,Attack,High ball attack,-,"Poor, easily dug",V6,Red,,,,2.0,5.0,B,,Tip,2 player block,2.0,,False,False,False,False,1,1,5.0,1.0,-1F,134,28.0,15.0,6.0,7.0,9.0,2.0,2.0,6.0,18.0,14.0,5.0,12.0,4484.0,,8169.0,,,3.25625,3.05555555555556,,,2.69375,5.7962962962963,-388192,-281692,-367843,-392246,-336361,-381656,-389097,-335276,-367661,-224113,-384568,-307564,1,9,University of Texas at Austin,Iowa State University,126,119,119.0,Iowa State University,False,University of Texas at Austin,Reception,1,0
1040727,ec0a63c2502ea5ee6d43d135e229f790,1,,1,1107,*02DH#~~~25BS~~+1B,University of Texas at Austin,2.0,Emma Halter,-381656.0,Dig,High ball dig,#,Perfect dig,,,,,,2.0,5.0,B,,On spike,,,,False,False,False,False,1,1,5.0,1.0,+1B,135,28.0,15.0,6.0,7.0,9.0,2.0,2.0,6.0,18.0,14.0,5.0,12.0,4484.0,,8169.0,,,3.25625,3.05555555555556,,,2.69375,5.7962962962963,-388192,-281692,-367843,-392246,-336361,-381656,-389097,-335276,-367661,-224113,-384568,-307564,1,10,University of Texas at Austin,Iowa State University,126,119,126.0,Iowa State University,False,University of Texas at Austin,Transition,1,0
1040728,ec0a63c2502ea5ee6d43d135e229f790,1,,1,1109,*07EH#~~~~4A~~~+1,University of Texas at Austin,7.0,Asjia Oneal,-392246.0,Set,High ball set,#,Perfect,,,,,,,4.0,A,,,,,,False,False,False,False,1,1,5.0,1.0,+1,136,28.0,15.0,6.0,7.0,9.0,2.0,2.0,6.0,18.0,14.0,5.0,12.0,3824.0,,,,,1.00625,2.61111111111111,,,,,-388192,-281692,-367843,-392246,-336361,-381656,-389097,-335276,-367661,-224113,-384568,-307564,1,10,University of Texas at Austin,Iowa State University,126,119,126.0,Iowa State University,False,University of Texas at Austin,Transition,1,0
1040729,ec0a63c2502ea5ee6d43d135e229f790,1,,1,1110,*06AH/V5~45BH2~+1F,University of Texas at Austin,6.0,Madisen Skinner,-367843.0,Attack,High ball attack,/,Blocked,V5,Hut,,,,4.0,5.0,B,,Hard spike,2 player block,2.0,,False,False,False,False,1,1,5.0,1.0,+1F,137,28.0,15.0,6.0,7.0,9.0,2.0,2.0,6.0,18.0,14.0,5.0,12.0,4516.0,5429.0,8069.0,,,0.70625,3.12962962962963,1.19375,3.7962962962963,2.69375,5.72222222222222,-388192,-281692,-367843,-392246,-336361,-381656,-389097,-335276,-367661,-224113,-384568,-307564,1,10,University of Texas at Austin,Iowa State University,126,119,126.0,Iowa State University,False,University of Texas at Austin,Transition,1,0
1040730,ec0a63c2502ea5ee6d43d135e229f790,1,,1,1110,a18BH#~~~~2C~~~-1,Iowa State University,18.0,Kelsey Perry,-367661.0,Block,High ball block,#,Winning block,,,,,,,2.0,C,,,,,,False,False,False,False,1,1,5.0,1.0,-1,138,28.0,15.0,6.0,7.0,9.0,2.0,2.0,6.0,18.0,14.0,5.0,12.0,4671.0,,,,,2.76875,3.2037037037037,,,,,-388192,-281692,-367843,-392246,-336361,-381656,-389097,-335276,-367661,-224113,-384568,-307564,1,11,University of Texas at Austin,Iowa State University,126,119,119.0,Iowa State University,False,University of Texas at Austin,Transition,1,0
1040731,ec0a63c2502ea5ee6d43d135e229f790,1,,1,1111,*06DH=~~~44BC~~+1F,University of Texas at Austin,6.0,Madisen Skinner,-367843.0,Dig,High ball dig,=,Error,,,,,,4.0,4.0,B,,Spike cover,,,,False,False,False,False,1,1,5.0,1.0,+1F,139,28.0,15.0,6.0,7.0,9.0,2.0,2.0,6.0,18.0,14.0,5.0,12.0,5584.0,5429.0,4529.0,,,3.25625,3.87037037037037,1.19375,3.7962962962963,1.19375,3.12962962962963,-388192,-281692,-367843,-392246,-336361,-381656,-389097,-335276,-367661,-224113,-384568,-307564,1,12,University of Texas at Austin,Iowa State University,126,119,126.0,Iowa State University,False,University of Texas at Austin,Transition,1,0
1040732,ec0a63c2502ea5ee6d43d135e229f790,1,,1,1111,ap01:01,Iowa State University,,,,,,,,,,,,,,,,,,,,,False,False,False,True,1,1,5.0,1.0,,140,28.0,15.0,6.0,7.0,9.0,2.0,2.0,6.0,18.0,14.0,5.0,12.0,4621.0,,,,,0.89375,3.2037037037037,,,,,-388192,-281692,-367843,-392246,-336361,-381656,-389097,-335276,-367661,-224113,-384568,-307564,1,13,University of Texas at Austin,Iowa State University,126,119,119.0,Iowa State University,False,University of Texas at Austin,,1,0
