state,next_state,prob
R_D#.S-,S_P,0.0147058823529412
R_D#.S=,S_P,1
R_D+,R_D+.ANA,0.0222510476950708
R_D+,R_D+.S#,0.906705248453403
R_D+,R_D+.S-,0.061265216523648
R_D+,R_D+.S=,0.00977848732787867
R_D+.ANA,R_P,0.062780269058296
R_D+.ANA,S_ANA,0.00448430493273543
R_D+.ANA,S_B!,0.0179372197309417
R_D+.ANA,S_B#,0.0403587443946188
R_D+.ANA,S_B+,0.125560538116592
R_D+.ANA,S_B-,0.031390134529148
R_D+.ANA,S_B/,0.0582959641255605
R_D+.ANA,S_B=,0.0403587443946188
R_D+.ANA,S_D#,0.295964125560538
R_D+.ANA,S_D+,0.134529147982063
R_D+.ANA,S_D-,0.0493273542600897
R_D+.ANA,S_D=,0.0538116591928251
R_D+.ANA,S_P,0.0852017937219731
R_D+.S#,R_D+.S#.ANA,0.0586552217453505
R_D+.S#,R_D+.S#.APP,0.00770331242434247
R_D+.S#,R_D+.S#.AV5,0.508198525365907
R_D+.S#,R_D+.S#.AV6,0.158137999339716
R_D+.S#,R_D+.S#.AV8,0.00836359634642896
R_D+.S#,R_D+.S#.AVB,0.00561241333773523
R_D+.S#,R_D+.S#.AVP,0.0545834708924838
R_D+.S#,R_D+.S#.AVR,0.00440189281390998
R_D+.S#,R_D+.S#.AX4,0.00385165621217123
R_D+.S#,R_D+.S#.AX5,0.142731374491031
R_D+.S#,R_D+.S#.AX6,0.0378562781996258
R_D+.S#,R_D+.S#.AX8,0.00748321778364697
R_D+.S#,R_D+.S#.AX9,0.00242104104765049
R_D+.S#.ANA,R_P,0.0769230769230769
R_D+.S#.ANA,S_B!,0.00938086303939963
R_D+.S#.ANA,S_B#,0.0938086303939962
R_D+.S#.ANA,S_B+,0.103189493433396
R_D+.S#.ANA,S_B-,0.0131332082551595
R_D+.S#.ANA,S_B/,0.0525328330206379
R_D+.S#.ANA,S_B=,0.0600375234521576
R_D+.S#.ANA,S_D#,0.24953095684803
R_D+.S#.ANA,S_D+,0.172607879924953
R_D+.S#.ANA,S_D-,0.0300187617260788
R_D+.S#.ANA,S_D=,0.0600375234521576
R_D+.S#.ANA,S_F#,0.00187617260787992
R_D+.S#.ANA,S_P,0.0769230769230769
R_D+.S#.APP,R_P,0.0571428571428571
R_D+.S#.APP,S_B!,0.0714285714285714
R_D+.S#.APP,S_B#,0.1
R_D+.S#.APP,S_B+,0.128571428571429
R_D+.S#.APP,S_B-,0.0428571428571429
R_D+.S#.APP,S_B/,0.0857142857142857
R_D+.S#.APP,S_B=,0.0571428571428571
R_D+.S#.APP,S_D#,0.157142857142857
R_D+.S#.APP,S_D+,0.214285714285714
R_D+.S#.APP,S_D-,0.0142857142857143
R_D+.S#.APP,S_D=,0.0714285714285714
R_D+.S#.AV5,R_P,0.0773061931572109
R_D+.S#.AV5,S_ANA,0.00021654395842356
R_D+.S#.AV5,S_B!,0.0266349068860979
R_D+.S#.AV5,S_B#,0.0820701602425292
R_D+.S#.AV5,S_B+,0.121697704634041
R_D+.S#.AV5,S_B-,0.0132091814638372
R_D+.S#.AV5,S_B/,0.0638804677349502
R_D+.S#.AV5,S_B=,0.107405803378086
R_D+.S#.AV5,S_D#,0.170203551320918
R_D+.S#.AV5,S_D+,0.139021221307926
R_D+.S#.AV5,S_D-,0.0391944564746644
R_D+.S#.AV5,S_D=,0.0599826764833261
R_D+.S#.AV5,S_F!,0.00021654395842356
R_D+.S#.AV5,S_P,0.0989605889995669
R_D+.S#.AV6,R_P,0.0855949895615866
R_D+.S#.AV6,S_ANA,0.00069589422407794
R_D+.S#.AV6,S_B!,0.022964509394572
R_D+.S#.AV6,S_B#,0.0821155184411969
R_D+.S#.AV6,S_B+,0.129436325678497
R_D+.S#.AV6,S_B-,0.0146137787056367
R_D+.S#.AV6,S_B/,0.0605427974947808
R_D+.S#.AV6,S_B=,0.104384133611691
R_D+.S#.AV6,S_D#,0.126652748782185
R_D+.S#.AV6,S_D+,0.14544189283229
R_D+.S#.AV6,S_D-,0.0403618649965205
R_D+.S#.AV6,S_D=,0.070285316631872
R_D+.S#.AV6,S_P,0.116910229645094
R_D+.S#.AV8,R_P,0.0526315789473684
R_D+.S#.AV8,S_B#,0.0394736842105263
R_D+.S#.AV8,S_B+,0.0394736842105263
R_D+.S#.AV8,S_B-,0.0131578947368421
R_D+.S#.AV8,S_B/,0.0526315789473684
R_D+.S#.AV8,S_B=,0.0657894736842105
R_D+.S#.AV8,S_D#,0.236842105263158
R_D+.S#.AV8,S_D+,0.263157894736842
R_D+.S#.AV8,S_D-,0.0394736842105263
R_D+.S#.AV8,S_D=,0.0394736842105263
R_D+.S#.AV8,S_P,0.157894736842105
R_D+.S#.AVB,R_P,0.0588235294117647
R_D+.S#.AVB,S_B#,0.0588235294117647
R_D+.S#.AVB,S_B+,0.0392156862745098
R_D+.S#.AVB,S_B=,0.0392156862745098
R_D+.S#.AVB,S_D#,0.294117647058824
R_D+.S#.AVB,S_D+,0.313725490196078
R_D+.S#.AVB,S_D-,0.0392156862745098
R_D+.S#.AVB,S_D=,0.0588235294117647
R_D+.S#.AVB,S_F+,0.0196078431372549
R_D+.S#.AVB,S_P,0.0784313725490196
R_D+.S#.AVP,R_P,0.0544354838709677
R_D+.S#.AVP,S_B!,0.00806451612903226
R_D+.S#.AVP,S_B#,0.030241935483871
R_D+.S#.AVP,S_B+,0.0645161290322581
R_D+.S#.AVP,S_B-,0.00403225806451613
R_D+.S#.AVP,S_B/,0.0262096774193548
R_D+.S#.AVP,S_B=,0.0625
R_D+.S#.AVP,S_D#,0.284274193548387
R_D+.S#.AVP,S_D+,0.241935483870968
R_D+.S#.AVP,S_D-,0.0383064516129032
R_D+.S#.AVP,S_D=,0.0604838709677419
R_D+.S#.AVP,S_F+,0.00201612903225806
R_D+.S#.AVP,S_P,0.122983870967742
R_D+.S#.AVR,R_P,0.05
R_D+.S#.AVR,S_B!,0.025
R_D+.S#.AVR,S_B#,0.025
R_D+.S#.AVR,S_B+,0.025
R_D+.S#.AVR,S_B/,0.075
R_D+.S#.AVR,S_B=,0.025
R_D+.S#.AVR,S_D#,0.325
R_D+.S#.AVR,S_D+,0.2
R_D+.S#.AVR,S_D-,0.1
R_D+.S#.AVR,S_D=,0.05
R_D+.S#.AVR,S_P,0.1
R_D+.S#.AX4,R_P,0.0285714285714286
R_D+.S#.AX4,S_B!,0.0285714285714286
R_D+.S#.AX4,S_B#,0.0571428571428571
R_D+.S#.AX4,S_B+,0.142857142857143
R_D+.S#.AX4,S_B/,0.0285714285714286
R_D+.S#.AX4,S_D#,0.285714285714286
R_D+.S#.AX4,S_D+,0.0857142857142857
R_D+.S#.AX4,S_D-,0.171428571428571
R_D+.S#.AX4,S_D=,0.0571428571428571
R_D+.S#.AX4,S_P,0.114285714285714
R_D+.S#.AX5,R_P,0.094834232845027
R_D+.S#.AX5,S_ANA,0.0015420200462606
R_D+.S#.AX5,S_B!,0.0316114109483423
R_D+.S#.AX5,S_B#,0.0709329221279877
R_D+.S#.AX5,S_B+,0.121819583654588
R_D+.S#.AX5,S_B-,0.0146491904394757
R_D+.S#.AX5,S_B/,0.0686198920585968
R_D+.S#.AX5,S_B=,0.157286044718581
R_D+.S#.AX5,S_D#,0.136468774094063
R_D+.S#.AX5,S_D+,0.124903623747109
R_D+.S#.AX5,S_D-,0.0346954510408635
R_D+.S#.AX5,S_D=,0.0670778720123362
R_D+.S#.AX5,S_P,0.0755589822667695
R_D+.S#.AX6,R_P,0.101744186046512
R_D+.S#.AX6,S_B!,0.0145348837209302
R_D+.S#.AX6,S_B#,0.0726744186046512
R_D+.S#.AX6,S_B+,0.130813953488372
R_D+.S#.AX6,S_B-,0.0145348837209302
R_D+.S#.AX6,S_B/,0.0436046511627907
R_D+.S#.AX6,S_B=,0.119186046511628
R_D+.S#.AX6,S_D#,0.13953488372093
R_D+.S#.AX6,S_D+,0.168604651162791
R_D+.S#.AX6,S_D-,0.0261627906976744
R_D+.S#.AX6,S_D=,0.0755813953488372
R_D+.S#.AX6,S_P,0.0930232558139535
R_D+.S#.AX8,R_P,0.0588235294117647
R_D+.S#.AX8,S_B!,0.0147058823529412
R_D+.S#.AX8,S_B#,0.0441176470588235
R_D+.S#.AX8,S_B+,0.0588235294117647
R_D+.S#.AX8,S_B-,0.0147058823529412
R_D+.S#.AX8,S_B/,0.0588235294117647
R_D+.S#.AX8,S_B=,0.0882352941176471
R_D+.S#.AX8,S_D#,0.205882352941176
R_D+.S#.AX8,S_D+,0.161764705882353
R_D+.S#.AX8,S_D-,0.0294117647058824
R_D+.S#.AX8,S_D=,0.117647058823529
R_D+.S#.AX8,S_P,0.147058823529412
R_D+.S#.AX9,S_ANA,0.0454545454545455
R_D+.S#.AX9,S_B!,0.0454545454545455
R_D+.S#.AX9,S_B#,0.0454545454545455
R_D+.S#.AX9,S_B+,0.0909090909090909
R_D+.S#.AX9,S_B/,0.0909090909090909
R_D+.S#.AX9,S_B=,0.0909090909090909
R_D+.S#.AX9,S_D#,0.136363636363636
R_D+.S#.AX9,S_D+,0.272727272727273
R_D+.S#.AX9,S_P,0.181818181818182
R_D+.S-,R_D+.S-.ANA,0.0960912052117264
R_D+.S-,R_D+.S-.F=,0.0570032573289902
R_D+.S-,R_P,0.00977198697068404
R_D+.S-,S_ANA,0.0798045602605863
R_D+.S-,S_B!,0.00162866449511401
R_D+.S-,S_B#,0.00325732899022801
R_D+.S-,S_B-,0.00162866449511401
R_D+.S-,S_D#,0.00651465798045603
R_D+.S-,S_D+,0.00162866449511401
R_D+.S-,S_F!,0.0814332247557003
R_D+.S-,S_F#,0.263843648208469
R_D+.S-,S_F+,0.309446254071661
R_D+.S-,S_F-,0.0700325732899023
R_D+.S-,S_F/,0.00488599348534202
R_D+.S-,S_F=,0.00977198697068404
R_D+.S-,S_P,0.00325732899022801
R_D+.S-.ANA,R_P,0.0338983050847458
R_D+.S-.ANA,S_B+,0.0169491525423729
R_D+.S-.ANA,S_B/,0.0169491525423729
R_D+.S-.ANA,S_D#,0.661016949152542
R_D+.S-.ANA,S_D+,0.11864406779661
R_D+.S-.ANA,S_D=,0.0508474576271186
R_D+.S-.ANA,S_F-,0.0169491525423729
R_D+.S-.ANA,S_P,0.0847457627118644
R_D+.S-.F=,S_P,1
R_D+.S=,S_P,1
R_D-,R_D-.ANA,0.0703596744552376
R_D-,R_D-.S#,0.0210028878970858
R_D-,R_D-.S-,0.0900498818587556
R_D-,R_D-.S=,0.025203465476503
R_D-,R_P,0.0191651352060908
R_D-,S_ANA,0.209766342872145
R_D-,S_B+,0.000262536098713573
R_D-,S_B/,0.000525072197427146
R_D-,S_D#,0.00367550538199002
R_D-,S_D+,0.00210028878970859
R_D-,S_D-,0.000262536098713573
R_D-,S_D=,0.000787608296140719
R_D-,S_F!,0.0425308479915988
R_D-,S_F#,0.167235494880546
R_D-,S_F+,0.215804673142557
R_D-,S_F-,0.0687844578629562
R_D-,S_F/,0.0131268049356787
R_D-,S_F=,0.0115515883433972
R_D-,S_P,0.0378051982147545
R_D-.ANA,R_P,0.0447761194029851
R_D-.ANA,S_ANA,0.00373134328358209
R_D-.ANA,S_B!,0.00373134328358209
R_D-.ANA,S_B#,0.0559701492537313
R_D-.ANA,S_B+,0.082089552238806
R_D-.ANA,S_B-,0.0186567164179104
R_D-.ANA,S_B/,0.082089552238806
R_D-.ANA,S_B=,0.0373134328358209
R_D-.ANA,S_D#,0.324626865671642
R_D-.ANA,S_D+,0.167910447761194
R_D-.ANA,S_D-,0.0335820895522388
R_D-.ANA,S_D=,0.0485074626865672
R_D-.ANA,S_P,0.0970149253731343
R_D-.S#,R_D-.S#.ANA,1
R_D-.S#.ANA,S_ANA,0.0125
R_D-.S#.ANA,S_D#,0.725
R_D-.S#.ANA,S_D+,0.0625
R_D-.S#.ANA,S_D=,0.0125
R_D-.S#.ANA,S_F!,0.025
R_D-.S#.ANA,S_F#,0.0375
R_D-.S#.ANA,S_F+,0.0125
R_D-.S#.ANA,S_P,0.1125
R_D-.S-,R_D-.S-.ANA,0.154518950437318
R_D-.S-,R_P,0.0087463556851312
R_D-.S-,S_ANA,0.113702623906706
R_D-.S-,S_B#,0.00291545189504373
R_D-.S-,S_B-,0.0087463556851312
R_D-.S-,S_D#,0.0087463556851312
R_D-.S-,S_F!,0.0670553935860058
R_D-.S-,S_F#,0.247813411078717
R_D-.S-,S_F+,0.282798833819242
R_D-.S-,S_F-,0.0845481049562682
R_D-.S-,S_F/,0.0116618075801749
R_D-.S-,S_F=,0.00291545189504373
R_D-.S-,S_P,0.00583090379008746
R_D-.S-.ANA,R_P,0.0566037735849057
R_D-.S-.ANA,S_B=,0.0188679245283019
R_D-.S-.ANA,S_D#,0.471698113207547
R_D-.S-.ANA,S_D+,0.188679245283019
R_D-.S-.ANA,S_D-,0.0377358490566038
R_D-.S-.ANA,S_F+,0.0188679245283019
R_D-.S-.ANA,S_P,0.207547169811321
R_D-.S=,S_P,1
R_D=,S_P,1
R_F!,R_F!.S#,1
R_F!.S#,R_F!.S#.AX1,0.115384615384615
R_F!.S#,R_F!.S#.AX5,0.524038461538462
R_F!.S#,R_F!.S#.AX6,0.257211538461538
R_F!.S#,R_F!.S#.AXM,0.103365384615385
R_F!.S#.AX1,R_P,0.166666666666667
R_F!.S#.AX1,S_B!,0.0625
R_F!.S#.AX1,S_B#,0.0625
R_F!.S#.AX1,S_B+,0.145833333333333
R_F!.S#.AX1,S_B/,0.0208333333333333
R_F!.S#.AX1,S_B=,0.0208333333333333
R_F!.S#.AX1,S_D#,0.125
R_F!.S#.AX1,S_D+,0.104166666666667
R_F!.S#.AX1,S_D-,0.0416666666666667
R_F!.S#.AX1,S_D=,0.166666666666667
R_F!.S#.AX1,S_P,0.0833333333333333
R_F!.S#.AX5,R_P,0.100917431192661
R_F!.S#.AX5,S_B#,0.0871559633027523
R_F!.S#.AX5,S_B+,0.100917431192661
R_F!.S#.AX5,S_B-,0.0229357798165138
R_F!.S#.AX5,S_B/,0.0779816513761468
R_F!.S#.AX5,S_B=,0.215596330275229
R_F!.S#.AX5,S_D#,0.0871559633027523
R_F!.S#.AX5,S_D+,0.0871559633027523
R_F!.S#.AX5,S_D-,0.0321100917431193
R_F!.S#.AX5,S_D=,0.105504587155963
R_F!.S#.AX5,S_P,0.0825688073394495
R_F!.S#.AX6,R_P,0.121495327102804
R_F!.S#.AX6,S_ANA,0.00934579439252336
R_F!.S#.AX6,S_B!,0.0186915887850467
R_F!.S#.AX6,S_B#,0.0560747663551402
R_F!.S#.AX6,S_B+,0.149532710280374
R_F!.S#.AX6,S_B-,0.00934579439252336
R_F!.S#.AX6,S_B/,0.0373831775700935
R_F!.S#.AX6,S_B=,0.149532710280374
R_F!.S#.AX6,S_D#,0.0747663551401869
R_F!.S#.AX6,S_D+,0.149532710280374
R_F!.S#.AX6,S_D-,0.0280373831775701
R_F!.S#.AX6,S_D=,0.0934579439252336
R_F!.S#.AX6,S_P,0.102803738317757
R_F!.S#.AXM,R_P,0.255813953488372
R_F!.S#.AXM,S_B#,0.0465116279069767
R_F!.S#.AXM,S_B+,0.116279069767442
R_F!.S#.AXM,S_B/,0.0465116279069767
R_F!.S#.AXM,S_B=,0.13953488372093
R_F!.S#.AXM,S_D#,0.0697674418604651
R_F!.S#.AXM,S_D+,0.13953488372093
R_F!.S#.AXM,S_D-,0.0465116279069767
R_F!.S#.AXM,S_D=,0.0697674418604651
R_F!.S#.AXM,S_P,0.0697674418604651
R_F#,R_F#.S#,1
R_F#.S#,R_F#.S#.ACF,0.109419063733785
R_F#.S#,R_F#.S#.APP,0.0620417371686407
R_F#.S#,R_F#.S#.AX1,0.202481669486746
R_F#.S#,R_F#.S#.AX5,0.329385222786238
R_F#.S#,R_F#.S#.AX6,0.202481669486746
R_F#.S#,R_F#.S#.AX7,0.0456852791878173
R_F#.S#,R_F#.S#.AXM,0.0259447264523407
R_F#.S#,R_F#.S#.AXP,0.0225606316976875
R_F#.S#.ACF,R_P,0.175257731958763
R_F#.S#.ACF,S_B!,0.0206185567010309
R_F#.S#.ACF,S_B#,0.0824742268041237
R_F#.S#.ACF,S_B+,0.118556701030928
R_F#.S#.ACF,S_B-,0.0206185567010309
R_F#.S#.ACF,S_B/,0.056701030927835
R_F#.S#.ACF,S_B=,0.164948453608247
R_F#.S#.ACF,S_D#,0.0309278350515464
R_F#.S#.ACF,S_D+,0.0979381443298969
R_F#.S#.ACF,S_D-,0.056701030927835
R_F#.S#.ACF,S_D=,0.103092783505155
R_F#.S#.ACF,S_P,0.0721649484536082
R_F#.S#.APP,R_P,0.263636363636364
R_F#.S#.APP,S_B!,0.0181818181818182
R_F#.S#.APP,S_B+,0.0727272727272727
R_F#.S#.APP,S_B-,0.0181818181818182
R_F#.S#.APP,S_B/,0.0363636363636364
R_F#.S#.APP,S_B=,0.0363636363636364
R_F#.S#.APP,S_D#,0.127272727272727
R_F#.S#.APP,S_D+,0.209090909090909
R_F#.S#.APP,S_D-,0.0909090909090909
R_F#.S#.APP,S_D=,0.127272727272727
R_F#.S#.AX1,R_P,0.250696378830084
R_F#.S#.AX1,S_B!,0.0194986072423398
R_F#.S#.AX1,S_B#,0.0584958217270195
R_F#.S#.AX1,S_B+,0.064066852367688
R_F#.S#.AX1,S_B-,0.0139275766016713
R_F#.S#.AX1,S_B/,0.0835654596100279
R_F#.S#.AX1,S_B=,0.0724233983286908
R_F#.S#.AX1,S_D#,0.0584958217270195
R_F#.S#.AX1,S_D+,0.125348189415042
R_F#.S#.AX1,S_D-,0.0473537604456825
R_F#.S#.AX1,S_D=,0.114206128133705
R_F#.S#.AX1,S_P,0.0919220055710306
R_F#.S#.AX5,R_P,0.183219178082192
R_F#.S#.AX5,S_B!,0.0308219178082192
R_F#.S#.AX5,S_B#,0.0839041095890411
R_F#.S#.AX5,S_B+,0.0993150684931507
R_F#.S#.AX5,S_B-,0.0136986301369863
R_F#.S#.AX5,S_B/,0.0667808219178082
R_F#.S#.AX5,S_B=,0.143835616438356
R_F#.S#.AX5,S_D#,0.0530821917808219
R_F#.S#.AX5,S_D+,0.0873287671232877
R_F#.S#.AX5,S_D-,0.0445205479452055
R_F#.S#.AX5,S_D=,0.106164383561644
R_F#.S#.AX5,S_P,0.0873287671232877
R_F#.S#.AX6,R_P,0.147632311977716
R_F#.S#.AX6,S_B!,0.0250696378830084
R_F#.S#.AX6,S_B#,0.0807799442896936
R_F#.S#.AX6,S_B+,0.0696378830083565
R_F#.S#.AX6,S_B-,0.0194986072423398
R_F#.S#.AX6,S_B/,0.0334261838440111
R_F#.S#.AX6,S_B=,0.155988857938719
R_F#.S#.AX6,S_D#,0.0473537604456825
R_F#.S#.AX6,S_D+,0.116991643454039
R_F#.S#.AX6,S_D-,0.0584958217270195
R_F#.S#.AX6,S_D=,0.144846796657382
R_F#.S#.AX6,S_P,0.100278551532033
R_F#.S#.AX7,R_P,0.283950617283951
R_F#.S#.AX7,S_B!,0.0864197530864197
R_F#.S#.AX7,S_B#,0.0493827160493827
R_F#.S#.AX7,S_B+,0.0864197530864197
R_F#.S#.AX7,S_B-,0.0123456790123457
R_F#.S#.AX7,S_B/,0.0246913580246914
R_F#.S#.AX7,S_B=,0.0740740740740741
R_F#.S#.AX7,S_D#,0.0493827160493827
R_F#.S#.AX7,S_D+,0.0864197530864197
R_F#.S#.AX7,S_D-,0.0493827160493827
R_F#.S#.AX7,S_D=,0.0864197530864197
R_F#.S#.AX7,S_P,0.111111111111111
R_F#.S#.AXM,R_P,0.173913043478261
R_F#.S#.AXM,S_B!,0.0217391304347826
R_F#.S#.AXM,S_B#,0.0217391304347826
R_F#.S#.AXM,S_B+,0.108695652173913
R_F#.S#.AXM,S_B-,0.0217391304347826
R_F#.S#.AXM,S_B/,0.130434782608696
R_F#.S#.AXM,S_B=,0.130434782608696
R_F#.S#.AXM,S_D#,0.0652173913043478
R_F#.S#.AXM,S_D+,0.0869565217391304
R_F#.S#.AXM,S_D-,0.108695652173913
R_F#.S#.AXM,S_D=,0.130434782608696
R_F#.S#.AXP,R_P,0.125
R_F#.S#.AXP,S_B!,0.075
R_F#.S#.AXP,S_B+,0.025
R_F#.S#.AXP,S_B=,0.075
R_F#.S#.AXP,S_D#,0.05
R_F#.S#.AXP,S_D+,0.35
R_F#.S#.AXP,S_D-,0.075
R_F#.S#.AXP,S_D=,0.075
R_F#.S#.AXP,S_P,0.15
R_F+,R_F+.S#,1
R_F+.S#,R_F+.S#.ACF,0.0942658557775847
R_F+.S#,R_F+.S#.APP,0.0516941789748045
R_F+.S#,R_F+.S#.AX1,0.1624674196351
R_F+.S#,R_F+.S#.AX5,0.360121633362294
R_F+.S#,R_F+.S#.AX6,0.206776715899218
R_F+.S#,R_F+.S#.AX7,0.0417028670721112
R_F+.S#,R_F+.S#.AX8,0.0121633362293658
R_F+.S#,R_F+.S#.AXM,0.0456125108601216
R_F+.S#,R_F+.S#.AXP,0.0251954821894005
R_F+.S#.ACF,R_P,0.179723502304147
R_F+.S#.ACF,S_B!,0.0184331797235023
R_F+.S#.ACF,S_B#,0.0829493087557604
R_F+.S#.ACF,S_B+,0.0783410138248848
R_F+.S#.ACF,S_B-,0.0138248847926267
R_F+.S#.ACF,S_B/,0.0552995391705069
R_F+.S#.ACF,S_B=,0.161290322580645
R_F+.S#.ACF,S_D#,0.0552995391705069
R_F+.S#.ACF,S_D+,0.0921658986175115
R_F+.S#.ACF,S_D-,0.0552995391705069
R_F+.S#.ACF,S_D=,0.124423963133641
R_F+.S#.ACF,S_P,0.0829493087557604
R_F+.S#.APP,R_P,0.26890756302521
R_F+.S#.APP,S_B!,0.0168067226890756
R_F+.S#.APP,S_B#,0.0588235294117647
R_F+.S#.APP,S_B+,0.0756302521008403
R_F+.S#.APP,S_B-,0.0168067226890756
R_F+.S#.APP,S_B/,0.0168067226890756
R_F+.S#.APP,S_B=,0.0588235294117647
R_F+.S#.APP,S_D#,0.109243697478992
R_F+.S#.APP,S_D+,0.210084033613445
R_F+.S#.APP,S_D-,0.0672268907563025
R_F+.S#.APP,S_D=,0.100840336134454
R_F+.S#.AX1,R_P,0.216577540106952
R_F+.S#.AX1,S_ANA,0.00267379679144385
R_F+.S#.AX1,S_B!,0.0213903743315508
R_F+.S#.AX1,S_B#,0.072192513368984
R_F+.S#.AX1,S_B+,0.128342245989305
R_F+.S#.AX1,S_B-,0.0160427807486631
R_F+.S#.AX1,S_B/,0.0240641711229947
R_F+.S#.AX1,S_B=,0.0935828877005348
R_F+.S#.AX1,S_D#,0.0828877005347594
R_F+.S#.AX1,S_D+,0.109625668449198
R_F+.S#.AX1,S_D-,0.0588235294117647
R_F+.S#.AX1,S_D=,0.122994652406417
R_F+.S#.AX1,S_P,0.0508021390374332
R_F+.S#.AX5,R_P,0.161640530759952
R_F+.S#.AX5,S_ANA,0.00120627261761158
R_F+.S#.AX5,S_B!,0.0289505428226779
R_F+.S#.AX5,S_B#,0.0711700844390832
R_F+.S#.AX5,S_B+,0.102533172496984
R_F+.S#.AX5,S_B-,0.0168878166465621
R_F+.S#.AX5,S_B/,0.0675512665862485
R_F+.S#.AX5,S_B=,0.159227985524729
R_F+.S#.AX5,S_D#,0.0639324487334137
R_F+.S#.AX5,S_D+,0.115802171290712
R_F+.S#.AX5,S_D-,0.0313630880579011
R_F+.S#.AX5,S_D=,0.113389626055489
R_F+.S#.AX5,S_P,0.0663449939686369
R_F+.S#.AX6,R_P,0.153361344537815
R_F+.S#.AX6,S_B!,0.0294117647058824
R_F+.S#.AX6,S_B#,0.0651260504201681
R_F+.S#.AX6,S_B+,0.092436974789916
R_F+.S#.AX6,S_B-,0.0210084033613445
R_F+.S#.AX6,S_B/,0.0588235294117647
R_F+.S#.AX6,S_B=,0.153361344537815
R_F+.S#.AX6,S_D#,0.0798319327731092
R_F+.S#.AX6,S_D+,0.107142857142857
R_F+.S#.AX6,S_D-,0.046218487394958
R_F+.S#.AX6,S_D=,0.102941176470588
R_F+.S#.AX6,S_P,0.0903361344537815
R_F+.S#.AX7,R_P,0.197916666666667
R_F+.S#.AX7,S_B!,0.0104166666666667
R_F+.S#.AX7,S_B#,0.0416666666666667
R_F+.S#.AX7,S_B+,0.0520833333333333
R_F+.S#.AX7,S_B-,0.0520833333333333
R_F+.S#.AX7,S_B/,0.0729166666666667
R_F+.S#.AX7,S_B=,0.114583333333333
R_F+.S#.AX7,S_D#,0.0729166666666667
R_F+.S#.AX7,S_D+,0.0833333333333333
R_F+.S#.AX7,S_D-,0.03125
R_F+.S#.AX7,S_D=,0.15625
R_F+.S#.AX7,S_P,0.114583333333333
R_F+.S#.AX8,R_P,0.214285714285714
R_F+.S#.AX8,S_B+,0.107142857142857
R_F+.S#.AX8,S_B/,0.0357142857142857
R_F+.S#.AX8,S_B=,0.142857142857143
R_F+.S#.AX8,S_D#,0.142857142857143
R_F+.S#.AX8,S_D+,0.0357142857142857
R_F+.S#.AX8,S_D-,0.0357142857142857
R_F+.S#.AX8,S_D=,0.214285714285714
R_F+.S#.AX8,S_P,0.0714285714285714
R_F+.S#.AXM,R_P,0.2
R_F+.S#.AXM,S_B!,0.0380952380952381
R_F+.S#.AXM,S_B#,0.0952380952380952
R_F+.S#.AXM,S_B+,0.0666666666666667
R_F+.S#.AXM,S_B-,0.00952380952380952
R_F+.S#.AXM,S_B/,0.0476190476190476
R_F+.S#.AXM,S_B=,0.0857142857142857
R_F+.S#.AXM,S_D#,0.0952380952380952
R_F+.S#.AXM,S_D+,0.152380952380952
R_F+.S#.AXM,S_D-,0.0380952380952381
R_F+.S#.AXM,S_D=,0.0952380952380952
R_F+.S#.AXM,S_P,0.0761904761904762
R_F+.S#.AXP,R_P,0.137931034482759
R_F+.S#.AXP,S_B!,0.0517241379310345
R_F+.S#.AXP,S_B#,0.0517241379310345
R_F+.S#.AXP,S_B/,0.0517241379310345
R_F+.S#.AXP,S_B=,0.0344827586206897
R_F+.S#.AXP,S_D#,0.172413793103448
R_F+.S#.AXP,S_D+,0.137931034482759
R_F+.S#.AXP,S_D-,0.0344827586206897
R_F+.S#.AXP,S_D=,0.206896551724138
R_F+.S#.AXP,S_P,0.120689655172414
R_F-,R_F-.S#,0.946788990825688
R_F-,R_P,0.0256880733944954
R_F-,S_F!,0.0018348623853211
R_F-,S_F#,0.0128440366972477
R_F-,S_F+,0.0091743119266055
R_F-,S_F-,0.0036697247706422
R_F-.S#,R_F-.S#.AV5,0.517441860465116
R_F-.S#,R_F-.S#.AV6,0.218992248062016
R_F-.S#,R_F-.S#.AX5,0.178294573643411
R_F-.S#,R_F-.S#.AX6,0.0852713178294574
R_F-.S#.AV5,R_P,0.0861423220973783
R_F-.S#.AV5,S_B!,0.0337078651685393
R_F-.S#.AV5,S_B#,0.0711610486891386
R_F-.S#.AV5,S_B+,0.127340823970037
R_F-.S#.AV5,S_B-,0.0149812734082397
R_F-.S#.AV5,S_B/,0.0674157303370786
R_F-.S#.AV5,S_B=,0.142322097378277
R_F-.S#.AV5,S_D#,0.149812734082397
R_F-.S#.AV5,S_D+,0.0861423220973783
R_F-.S#.AV5,S_D-,0.0411985018726592
R_F-.S#.AV5,S_D=,0.0861423220973783
R_F-.S#.AV5,S_P,0.0936329588014981
R_F-.S#.AV6,R_P,0.0619469026548673
R_F-.S#.AV6,S_B!,0.0265486725663717
R_F-.S#.AV6,S_B#,0.079646017699115
R_F-.S#.AV6,S_B+,0.132743362831858
R_F-.S#.AV6,S_B-,0.0265486725663717
R_F-.S#.AV6,S_B/,0.079646017699115
R_F-.S#.AV6,S_B=,0.079646017699115
R_F-.S#.AV6,S_D#,0.123893805309735
R_F-.S#.AV6,S_D+,0.141592920353982
R_F-.S#.AV6,S_D-,0.0619469026548673
